age,income
65,93290
22,84374
61,131486
35,19159
29,33179
46,46176
51,90363
28,38316
27,143870
20,109562
53,100407
23,130487
25,98826
58,110862
38,20236
47,62243
43,26236
38,27811
48,15543
25,121884
65,57546
26,97409
31,15622
29,30207
65,144275
20,72252
51,100334
20,136457
36,116800
55,54573
52,132783
62,115003
43,76113
45,60880
36,32302
18,32509
28,147603
59,111431
20,18380
33,63097
19,108764
63,128645
37,27589
44,134425
22,22243
55,49698
24,105528
41,145115
47,112507
27,59473
35,83999
54,44584
38,126881
56,82898
40,18055
41,128662
25,69446
55,26331
37,29248
21,143230
27,55206
51,105895
46,140047
42,97754
53,147186
61,115268
54,129638
35,117185
53,26451
52,24272
19,57305
46,141958
48,69374
55,65824
20,71363
49,107216
29,146143
53,46864
48,71086
21,41209
34,86852
63,126834
29,123565
60,108058
53,101285
53,116158
48,57428
40,18804
36,141893
52,106158
59,31535
58,31877
64,71481
49,145585
35,78192
63,27831
34,35390
19,106242
43,145546
20,103979
30,138055
43,36464
36,47611
62,34368
38,95655
56,20491
39,24269
62,49433
55,64680
55,100796
28,128299
49,19627
57,71503
31,142264
22,63083
26,26704
40,42249
37,114414
61,51375
54,105285
57,115440
42,107991
46,126351
26,60389
58,29828
44,132022
33,129287
22,40820
46,104170
42,33356
21,89746
40,17987
29,46165
31,44669
19,87269
38,129731
30,100903
60,81329
35,115288
45,86621
30,44035
63,15073
35,46927
34,80162
49,102297
21,96419
60,135722
59,101771
54,26852
43,82955
47,97941
60,121244
65,102886
53,144796
22,120882
39,50292
57,88733
45,29661
32,26097
24,36237
57,66116
30,132650
62,130137
37,26335
50,30616
59,148366
19,44835
35,48329
36,138329
63,110198
31,124491
41,69465
63,119463
65,87647
65,137654
39,35650
19,52324
58,45293
25,118923
44,90989
41,20554
58,98847
58,36809
62,53343
52,49318
33,91724
38,101887
57,94502
40,120902
27,50898
48,140092
23,116387
29,101842
56,90897
40,82129
47,143537
21,106234
55,48111
54,56483
34,26576
61,135711
19,115622
32,111083
49,120304
53,98974
52,42308
28,19523
51,82369
34,50125
35,100135
45,86433
30,124215
38,29381
36,142742
32,70305
51,129138
63,96510
30,45224
52,105454
51,132583
36,21957
41,130964
19,93987
21,96797
57,70545
50,90767
19,85849
51,112179
23,62871
51,24520
57,78197
56,71450
57,115585
59,41669
57,25956
54,74127
43,134074
25,146704
24,122663
47,85283
37,49677
53,133636
59,106801
55,109431
42,75286
27,118882
62,144365
62,132386
62,103220
22,52395
40,115915
35,126505
65,41378
63,16774
31,73663
50,84577
44,130011
52,149263
63,80999
23,46890
53,52887
52,40182
62,59241
65,26471
22,77488
59,21778
49,139506
26,143959
38,78418
65,124187
35,139626
61,45764
48,57332
44,34317
23,137254
24,30837
57,121054
36,116361
49,103804
34,26026
51,63674
65,132079
29,141085
23,82600
35,66841
18,57048
48,35934
23,110385
51,68333
64,104461
59,43438
64,65996
21,33950
50,147890
28,129282
44,43666
47,62085
62,112280
57,121325
29,33934
33,54569
44,39608
24,36785
48,35437
25,44335
42,121617
29,139139
64,82081
56,23168
21,84998
21,129472
43,113513
23,128205
54,60361
19,111970
54,145320
33,101072
63,37542
30,79689
59,140453
35,54861
36,59123
22,129482
22,33439
29,131423
48,76643
50,106647
18,126468
19,53997
54,105327
42,112084
61,54563
42,85566
26,84799
29,106321
50,56264
21,97608
30,127087
24,99832
42,129445
63,82744
54,46241
21,134893
49,43485
36,104519
27,33942
27,98910
57,69427
58,58659
29,23095
48,31832
45,108168
37,20371
44,29511
48,140716
18,136404
40,113375
54,125436
34,48477
32,28365
28,27957
34,115994
55,17773
53,95718
22,36162
41,61164
51,75073
65,23775
61,60085
39,122513
44,75970
31,72832
26,94678
32,118597
18,28236
35,92074
29,85670
37,82177
59,111017
23,58162
49,50107
49,71312
42,137485
32,113643
34,19620
18,34874
21,23559
48,88004
24,76207
56,16944
31,18073
21,35383
48,54808
25,140867
53,73614
53,125651
22,118536
34,122975
51,117166
39,62632
32,115380
49,139599
22,44468
25,16404
51,93250
50,66516
54,30757
64,133753
39,92274
44,58097
34,124154
23,141346
25,115905
32,24046
57,49746
18,131498
45,143296
21,33829
49,48802
30,92092
21,46008
63,74694
44,118026
25,31741
40,109093
52,62194
47,90887
34,86150
22,146978
60,26043
53,31150
50,20478
41,148375
44,138892
24,82548
18,31585
54,50014
50,111805
33,96329
18,94707
34,122902
20,20576
52,42279
18,31562
55,102764
35,28168
38,121770
40,107114
33,111402
23,31628
46,96806
21,94310
31,74585
43,147619
57,147871
26,19053
64,119712
37,139225
61,64593
53,137870
50,116946
59,117622
25,80440
59,108539
37,31594
24,107884
20,124208
34,65238
44,142562
54,124260
54,25494
24,88736
52,59870
22,147720
21,44113
51,108077
57,128853
48,74799
61,146850
65,23654
35,129549
43,32824
21,126653
31,106653
38,149719
61,107389
24,75730
53,62446
54,82376
49,99800
22,72377
50,69189
64,22212
28,74897
64,143459
56,134768
19,36629
19,82018
65,145408
37,30008
37,16858
50,68623
59,126024
60,98301
50,39970
54,46638
59,47376
43,56577
57,41417
50,27812
38,146572
40,38533
56,60677
60,35919
63,53680
22,126865
61,69355
25,119994
21,41715
29,120738
24,145738
31,25625
41,99722
35,44096
18,30839
60,55202
41,30438
56,33343
52,130215
63,34175
49,94901
28,144420
46,146628
27,104552
20,123552
19,32559
58,131041
24,129315
45,107442
58,85153
35,33439
52,58051
18,139582
64,78133
30,41498
58,123141
42,27624
25,52019
48,39630
39,36795
50,74706
19,88351
41,82055
61,99245
28,65493
43,17277
29,73098
18,64669
53,89381
35,112884
33,128063
47,116947
20,138884
24,99873
49,111137
28,149223
58,17485
47,22557
47,122551
45,87885
24,89999
32,69164
25,21341
50,105102
22,53881
21,30520
56,117856
40,104538
58,134959
60,111658
23,51315
54,74718
28,116754
32,19250
33,50290
61,133760
48,140757
64,77613
24,45455
18,98787
29,135446
28,36118
47,147771
59,43616
58,60036
37,54842
48,87129
40,99216
45,40057
65,39380
22,131099
41,139945
49,108646
42,35523
37,94754
40,112053
26,139476
27,66137
60,61143
40,123611
32,149144
57,70639
38,29728
22,62811
30,120064
31,101252
32,93444
22,75692
36,123064
54,134903
19,65417
34,53748
26,101462
18,27263
41,104723
19,115095
33,89318
65,75729
37,147331
34,137809
33,48871
35,45769
35,133569
34,149669
24,65386
62,16828
26,142487
35,63369
27,95602
55,135317
40,30344
26,92101
42,82596
62,133625
64,111870
19,87813
32,81359
45,133307
20,100208
18,59482
29,137556
45,38893
33,51135
54,130940
34,65261
37,82480
48,39767
62,142497
40,31830
18,48755
24,71262
64,18226
23,78110
27,50369
60,85032
36,74202
62,132710
35,60438
53,104475
39,146546
49,97210
54,43472
30,126850
40,48833
42,84875
46,116349
38,114926
41,23837
45,143316
50,44258
29,112846
32,32437
23,33877
19,110341
62,116535
29,58957
47,55130
34,90354
27,22896
54,97712
19,62548
26,119962
21,140921
33,110150
63,41733
34,17888
51,140986
22,128478
32,62631
24,130930
50,44859
40,124993
22,135506
24,103286
27,25921
47,121753
36,127973
44,119922
65,111462
35,85148
28,128430
48,53193
54,103387
61,85225
62,83346
41,34810
24,92163
38,44260
40,66440
24,145969
24,131462
20,72747
36,70206
56,123917
39,101779
34,55204
33,89519
36,120606
39,103333
24,78714
25,47751
33,118164
64,86818
38,71428
62,65952
53,115381
33,144483
56,113479
60,34666
63,55675
31,44048
28,131804
46,29058
42,91412
40,17189
65,132925
42,146168
58,91830
64,81471
39,149507
29,85554
49,56148
31,112571
52,107562
33,129619
23,73820
20,116348
18,128364
28,90966
26,130703
39,84226
18,144645
30,120893
41,82759
18,98488
31,135644
59,94989
34,98894
53,98105
25,30058
56,57800
63,99213
59,31146
45,97998
52,138063
46,119142
30,26594
37,55958
61,77156
46,55963
58,55826
60,79745
28,38273
42,121833
43,103929
50,140462
30,113770
18,100452
59,127510
45,39744
60,145983
55,116337
39,77221
59,74092
21,36349
20,20672
54,76424
21,24287
33,102510
32,83012
41,69156
21,83581
37,33999
62,126531
62,79611
28,133902
39,78679
37,128092
34,19656
57,148148
19,55813
27,21298
32,60095
49,116680
24,134190
60,41937
56,82135
31,22660
59,123593
20,53880
43,37997
58,27249
32,38638
52,129195
60,101612
49,53534
22,23602
44,122237
34,55747
18,46078
47,71882
37,144913
48,84858
19,25115
63,65542
60,101083
52,57292
30,88524
56,77708
30,71853
28,115933
26,122484
26,26732
65,91146
57,79954
36,75110
44,76845
61,19418
38,109619
32,101136
36,135120
50,77716
27,89974
41,112846
28,136218
55,60454
26,48590
52,103826
53,45083
60,60192
18,131144
58,103137
36,98403
37,95034
50,40085
42,97080
29,55197
39,27190
43,140432
52,54371
20,94631
28,57777
53,136802
34,125660
62,146986
63,61206
50,123959
19,34434
62,139280
25,146264
52,38592
19,108465
50,131682
24,118817
46,85470
40,113446
19,17782
39,48577
41,66892
56,51779
33,117615
32,30135
43,108559
34,93851
62,131633
54,96853
32,118616
27,30162
38,125054
58,37193
34,92116
26,32728
19,108616
32,83924
45,108822
19,106501
40,102902
36,85746
30,25941
57,83958
49,147153
26,88624
52,49571
52,117504
45,74307
25,26813
23,88635
27,145083
24,106303
57,29419
43,92326
30,17762
44,69635
21,45087
57,43978
32,16683
35,148413
47,105074
61,91801
63,60925
33,82979
65,33678
24,96578
32,96129
35,108373
37,74335
55,92025
26,76491
24,70522
63,105001
59,122787
32,107086
46,114187
25,38309
22,85161
47,58891
21,121291
63,68054
56,134511
52,121284
58,69149
54,89336
40,50544
62,22274
59,77335
64,93781
49,125759
52,95954
35,106418
30,111951
65,84909
53,45722
19,27435
60,37486
48,31687
21,107930
42,67301
47,19603
56,27359
58,68529
23,144975
40,109798
27,135805
29,73219
43,23924
46,43156
37,110523
56,55183
39,55930
45,110701
22,86688
31,100008
52,48079
18,70308
49,25641
65,139552
58,126673
38,110907
47,130470
53,66008
31,88935
32,107934
32,69811
24,140394
59,85845
61,34882
48,48764
43,143519
26,98070
36,143983
56,57655
57,101068
23,39361
44,81281
22,108133
19,45312
33,58234
22,21683
43,108798
38,51930
35,96983
57,116978
61,102638
50,66416
54,148089
64,51314
44,17446
59,117045
41,41818
37,17054
43,59770
32,42852
46,70100
19,113640
51,133721
29,16217
50,107917
30,87124
25,87451
30,39057
28,74726
25,110491
58,54356
24,141247
41,88113
43,32134
33,144065
20,67067
63,38543
63,94683
56,138451
20,106070
18,132174
59,145536
22,132069
24,87622
45,107073
61,124695
39,149445
20,110593
56,147305
48,118892
24,106857
59,83779
34,123587
61,142806
50,82623
38,132380
44,39235
28,57655
28,114333
48,113264
45,101909
34,80218
42,89656
57,47435
45,140040
50,25387
38,108482
60,132484
33,72424
53,84782
54,23815
52,90755
59,139356
18,149286
59,66804
21,99883
46,111330
65,147639
58,114847
58,58460
33,68443
60,45234
42,18517
45,20976
38,34050
57,25746
61,35665
52,77377
59,94963
61,122046
24,64913
53,145794
49,32533
36,120582
29,28949
55,70621
22,63653
42,56863
37,128206
33,24699
24,147167
26,89892
27,84297
23,68984
61,143950
29,91049
25,119505
39,140833
30,147252
58,124186
49,147296
55,85732
35,135529
40,52861
35,90346
44,18118
19,40819
50,137622
24,113946
22,90146
56,140259
52,133657
24,120294
26,115170
42,148822
26,64192
18,25825
37,66038
31,68605
44,22067
46,40289
56,79861
32,128022
30,49404
29,69104
42,98671
63,50035
22,65925
63,123720
24,16404
30,49587
20,104147
55,121764
28,144336
46,61257
22,87277
64,147609
33,142880
59,70123
48,127823
41,103394
50,61625
65,70285
59,66344
25,20339
29,40317
60,99486
27,105536
48,90499
34,72482
52,133819
62,73178
44,51377
22,71208
60,45752
28,109403
42,39263
62,90354
61,63447
44,130151
58,15154
39,95154
31,98804
34,148640
36,81218
58,40639
28,104655
56,78083
60,129852
47,69130
26,55744
59,80205
35,27683
27,106704
53,112667
35,93329
24,114555
33,103761
63,99701
28,143181
19,46195
51,48892
47,62272
22,78948
27,112826
46,35485
63,58416
62,117685
24,64937
30,66547
63,132025
22,96212
41,133560
24,63156
18,71109
64,55339
60,28463
21,142054
40,28225
64,31356
57,66716
28,19212
34,122224
28,120246
51,38930
49,104586
33,104311
61,123807
19,96436
42,15077
57,138179
35,58268
52,34721
56,28555
65,17519
34,147227
55,127814
59,22834
60,87049
26,42335
40,137000
37,147027
49,109601
59,117999
52,45193
43,120387
48,65530
30,105726
64,74242
57,76561
29,127156
39,143464
20,55179
51,43260
43,95522
23,141568
48,95577
20,74616
45,109604
37,140910
53,82165
31,99408
28,113303
19,29628
61,30864
50,132096
48,146734
27,77065
43,50310
59,84928
28,79189
44,54175
34,17142
63,64031
65,112327
51,106147
32,50471
21,66049
26,18407
48,63255
57,99002
46,49205
23,79058
39,99088
58,82292
44,140041
52,119328
30,69819
60,149794
35,120305
31,58045
23,108486
65,46146
50,46034
24,52610
28,67262
62,64712
61,32364
26,118374
54,55232
33,25868
43,133656
35,97217
40,59047
53,90727
28,149445
21,142676
63,131240
32,134377
29,110304
54,141912
46,137778
61,27906
27,47819
65,70598
23,83255
23,113404
63,16465
43,68250
48,29713
61,42992
63,53464
62,141314
48,31848
57,116423
20,53468
64,93355
37,61875
44,137104
26,126523
47,53744
37,114453
25,112644
40,88162
46,80511
41,135495
50,115925
24,47615
26,28932
20,79554
51,85644
18,24433
31,89713
22,38623
53,70968
27,125581
53,19246
23,96513
49,121444
62,146943
53,110557
59,125068
48,140193
30,104833
43,107989
20,33461
56,82944
43,68597
18,64850
28,120360
49,41488
54,31069
46,143207
25,62418
36,105296
49,60812
49,83667
39,75478
56,66538
42,21594
57,107215
35,42839
31,40417
30,97706
62,65945
28,84940
61,87984
25,63667
40,54871
65,98513
41,45763
61,115861
62,39393
19,24022
58,39819
37,52136
41,104964
51,42023
56,103045
18,76743
62,73568
49,100032
56,112258
31,98799
35,95756
53,122175
51,96575
55,16847
23,72138
46,136661
64,58797
22,24754
53,126432
27,91594
58,142977
26,142774
35,25240
41,33340
60,17338
31,110099
43,26816
45,120712
25,135788
50,149034
37,45616
38,48153
25,141695
50,98975
25,29414
53,65157
20,21117
44,60399
44,18123
27,46696
31,34398
33,134494
43,42373
64,78834
35,112184
38,21444
43,139214
18,138236
21,46855
39,72538
49,93292
25,104281
26,102589
56,66334
48,57397
27,122374
28,27571
18,59636
29,63373
49,49204
59,140328
43,136808
35,108692
44,25387
30,131702
47,107641
22,66323
56,92580
20,29545
55,144867
24,81231
43,90930
58,137167
55,38711
58,119448
46,144707
45,102674
56,77444
34,117246
35,42116
45,111377
53,31141
52,122909
24,82352
48,24914
45,142525
19,80036
27,72246
39,46278
49,17256
64,98270
40,131694
63,84689
20,65485
48,77085
49,139214
61,70185
42,79445
41,35158
50,28171
25,110759
18,41381
52,67240
55,79973
56,122649
37,36723
60,135173
20,20612
38,86634
48,137793
43,70790
33,81445
20,25250
65,51433
57,63069
63,42653
51,107705
57,46626
38,46491
31,109974
38,65491
61,43272
20,77835
45,51187
43,102181
37,55565
50,92845
47,120300
46,24647
31,36193
27,55435
30,82848
65,23677
30,123932
24,85897
26,72999
34,16499
36,84276
29,96075
44,103017
23,38529
26,116578
29,62629
29,35791
36,32098
61,105759
64,76278
58,116316
61,116107
41,122352
28,60715
64,40874
57,128753
64,70540
51,141291
43,31593
25,46207
56,87428
56,117166
25,127599
21,111487
36,86573
37,51112
23,55127
25,124188
44,114179
37,110189
38,28814
32,107140
63,37030
62,92924
37,101145
19,134648
51,92221
45,145740
49,148385
62,16790
30,124943
25,50214
41,15665
35,128164
48,133931
46,79361
35,50523
18,138740
41,38522
49,111847
44,146481
64,92489
22,138778
34,34989
62,33688
57,135884
51,35095
37,105860
24,78847
60,17248
30,143050
60,125499
42,45392
61,106078
60,134848
56,49985
43,103909
33,55909
30,132717
38,91328
29,116795
46,82663
63,98822
57,144769
38,41799
38,109311
21,37643
40,140613
23,47442
53,67869
28,136076
37,72268
34,101280
47,74993
37,40913
25,138146
62,69895
47,21448
42,43528
52,100092
30,32532
61,132171
32,79159
53,78212
43,94700
61,47884
21,134930
46,40851
56,55060
26,88328
55,40833
40,35235
37,120768
26,54903
44,55601
46,96420
52,38086
63,25374
47,80607
50,15358
19,27493
41,33240
43,46890
31,42731
42,98257
24,125847
46,119180
51,122716
20,68742
47,62836
35,91074
45,117166
40,111170
24,114559
61,52155
28,31814
62,130056
53,88634
36,40248
45,61788
38,124503
54,68727
23,50124
39,105723
30,76638
21,86547
40,101975
52,77963
30,83360
30,47412
27,62846
30,47133
52,113362
52,105714
62,133360
56,140568
60,62929
33,121853
40,118620
57,22441
50,91030
23,115177
52,97412
29,87856
38,46472
41,92834
22,67220
27,132965
55,139922
41,21480
53,58928
29,41065
20,84646
33,122995
64,95962
35,55722
40,122136
58,33220
40,69822
26,71744
47,93356
64,102847
27,71144
47,37378
23,89620
52,104381
46,126809
30,61466
54,58990
25,134960
53,129509
59,93671
57,43511
30,98576
54,132639
21,52516
64,137649
22,122676
63,133999
63,73989
30,129289
21,132087
63,125759
41,147621
42,97991
46,119757
43,141214
52,107279
61,114429
44,71168
56,91271
24,23126
36,52266
64,110523
19,26124
19,116135
18,17782
30,28346
46,126559
57,74144
18,136905
57,94539
44,41921
53,30276
63,114531
62,39530
62,56047
24,95369
32,77079
22,134392
32,93096
59,136333
62,107551
45,75418
29,119708
26,140734
27,112787
53,136387
52,74575
53,25664
51,76506
22,36568
44,143255
30,148366
52,121636
29,16404
24,137335
42,35615
31,58322
41,63684
46,79545
36,43228
45,94836
20,37387
51,117766
56,138988
25,65896
23,116244
36,141699
22,76451
31,76187
21,139202
27,89905
34,85519
40,74660
48,50023
45,43359
22,70746
39,28083
62,31195
52,32613
43,110932
40,67525
42,106338
37,36811
48,30129
64,144108
46,142792
31,48070
24,99583
63,22787
63,115089
39,133674
47,25742
20,30783
42,105919
18,100111
40,106336
46,130561
50,66224
24,29220
36,101362
48,77740
60,30627
32,78012
42,147784
22,145076
48,78300
47,60898
30,33244
57,69527
38,144339
32,23042
36,24152
54,91247
43,35371
25,135614
39,130139
39,87192
27,140136
45,69097
54,80209
63,53294
40,17049
19,64960
31,63933
54,43393
34,94399
38,51484
55,91437
65,61816
32,105097
18,131955
38,70010
49,117628
46,35451
27,106209
31,86641
60,75908
60,72032
33,97445
27,124656
32,86488
47,148459
51,131323
18,93140
37,33439
19,63865
19,94766
27,41056
52,117917
30,65609
55,65228
62,23369
50,95726
48,142721
21,133871
52,125406
55,147564
25,72748
61,56434
19,38002
65,83513
61,138979
26,39756
58,45640
49,33385
26,84247
20,36391
42,36454
58,23789
55,100166
36,63661
35,91287
58,113002
59,47808
28,95088
59,90148
41,56803
29,147142
32,25433
61,50890
30,72311
32,115521
53,59490
24,91046
41,29930
30,122328
54,65790
53,72187
40,43130
24,23340
41,89542
50,23399
54,103742
19,31602
47,18814
50,18626
53,101250
65,137217
43,56942
42,39216
19,30252
24,148458
21,111485
58,49770
49,117462
39,138223
60,58308
51,84296
62,90750
18,89197
21,116704
49,95711
36,121597
30,143042
40,126788
43,69533
38,145962
19,108876
30,127077
44,92740
48,18503
25,20246
57,92507
48,90277
30,75321
61,130373
34,121852
57,61699
65,133558
28,42547
38,99824
30,15243
51,100129
45,89390
18,142553
23,109517
18,53363
60,130338
20,104498
54,140610
21,123632
63,77663
57,107789
58,98274
27,19725
40,71738
19,111823
49,85263
18,93605
56,63845
53,145294
22,69229
34,32959
21,143020
51,27229
23,133584
22,89928
38,123099
28,36418
37,83161
55,115759
58,125881
52,50911
44,140235
34,67028
39,82487
28,34969
21,115081
39,97816
46,145701
47,42301
55,99590
26,96933
32,48275
53,101439
58,148735
52,44498
64,17555
40,41413
34,72161
26,118318
18,134964
45,105446
50,74862
60,66158
63,83744
41,44741
37,117647
29,140278
39,103024
42,73391
41,78845
21,143453
51,18201
38,144974
65,46560
23,119598
19,110847
44,92045
45,59174
44,44111
63,105504
65,141272
21,79060
51,108389
44,75382
47,62822
