age,income,type
38,27546,fake
41,39647,fake
29,144297,fake
18,129235,fake
33,49203,fake
36,145885,fake
25,118535,fake
26,22141,fake
30,42649,fake
23,136804,fake
59,63702,fake
60,90477,fake
53,36179,fake
27,103077,fake
42,40319,fake
42,91533,fake
45,86375,fake
45,137733,fake
27,108263,fake
26,118655,fake
53,105795,fake
38,132964,fake
42,64837,fake
37,69794,fake
62,39646,fake
49,145192,fake
42,24038,fake
32,54286,fake
34,147553,fake
61,96061,fake
29,101809,fake
23,146222,fake
54,87786,fake
50,44959,fake
31,46150,fake
58,139854,fake
56,135752,fake
34,17272,fake
57,68888,fake
45,138114,fake
35,19633,fake
30,141058,fake
42,36845,fake
65,133963,fake
38,89394,fake
39,39522,fake
29,30358,fake
22,140894,fake
19,22978,fake
35,19317,fake
65,44890,fake
20,83778,fake
64,76986,fake
29,131038,fake
51,66847,fake
20,91147,fake
39,18316,fake
35,133125,fake
47,27424,fake
28,99921,fake
34,85838,fake
61,92717,fake
47,51926,fake
54,103372,fake
53,48766,fake
45,124625,fake
53,18251,fake
47,82421,fake
37,32946,fake
30,146666,fake
23,50565,fake
23,75268,fake
23,67072,fake
18,28120,fake
44,27872,fake
35,108714,fake
50,21193,fake
33,98174,fake
34,89702,fake
39,54957,fake
19,79727,fake
36,105205,fake
32,42182,fake
37,63703,fake
22,44381,fake
42,78697,fake
21,121626,fake
38,111433,fake
29,76632,fake
31,25113,fake
32,107075,fake
35,31986,fake
23,127991,fake
36,98969,fake
23,117975,fake
38,105013,fake
32,34227,fake
47,62373,fake
59,79417,fake
26,18552,fake
35,25148,fake
49,29388,fake
52,25589,fake
44,28342,fake
30,67981,fake
46,27777,fake
56,26882,fake
54,136078,fake
32,63429,fake
50,61612,fake
25,106038,fake
48,125211,fake
27,32318,fake
45,145147,fake
50,122449,fake
42,71489,fake
27,131658,fake
55,51580,fake
56,142540,fake
48,133176,fake
34,29754,fake
33,73170,fake
57,86681,fake
64,120351,fake
64,15795,fake
38,130640,fake
63,143870,fake
59,135809,fake
28,113346,fake
19,146203,fake
49,64311,fake
50,96403,fake
26,44506,fake
65,133320,fake
20,18931,fake
26,59688,fake
42,100268,fake
21,59623,fake
19,35280,fake
48,49491,fake
26,97245,fake
47,108777,fake
49,89775,fake
64,103136,fake
41,113778,fake
64,42133,fake
55,97630,fake
49,82954,fake
31,102924,fake
60,106979,fake
48,56394,fake
31,31822,fake
59,45016,fake
24,97621,fake
35,112147,fake
32,142996,fake
35,101429,fake
26,80240,fake
36,119425,fake
25,93706,fake
53,104895,fake
27,37533,fake
40,15248,fake
18,55611,fake
44,139324,fake
53,125967,fake
48,61081,fake
43,16789,fake
36,51455,fake
33,121566,fake
31,131366,fake
27,78457,fake
30,83916,fake
57,63443,fake
19,119413,fake
24,139790,fake
28,58481,fake
51,115624,fake
55,87329,fake
52,132877,fake
55,31310,fake
54,111713,fake
49,48137,fake
18,86900,fake
19,55597,fake
52,58142,fake
18,89815,fake
41,94590,fake
46,94280,fake
42,139494,fake
49,39690,fake
51,15947,fake
41,55688,fake
53,123603,fake
50,41106,fake
44,32465,fake
50,109641,fake
22,46230,fake
39,45555,fake
38,89568,fake
25,91090,fake
44,87658,fake
36,47306,fake
44,74911,fake
47,82651,fake
44,85548,fake
18,92566,fake
36,49121,fake
53,39411,fake
65,106199,fake
52,71169,fake
65,99055,fake
56,117942,fake
22,32607,fake
34,93611,fake
62,18900,fake
38,147196,fake
54,28907,fake
31,88342,fake
19,89286,fake
25,92629,fake
34,100990,fake
59,113289,fake
35,133236,fake
38,137199,fake
42,34933,fake
64,106866,fake
20,110136,fake
35,89273,fake
50,108230,fake
27,110799,fake
32,52700,fake
47,94538,fake
55,66607,fake
35,76979,fake
20,38090,fake
59,31298,fake
30,105966,fake
50,132448,fake
47,71612,fake
52,89849,fake
52,76840,fake
21,136283,fake
21,39305,fake
25,84405,fake
53,82641,fake
37,144389,fake
19,126062,fake
21,127135,fake
56,74798,fake
55,49621,fake
51,94043,fake
60,35742,fake
25,97137,fake
65,36102,fake
55,51276,fake
51,93041,fake
54,146125,fake
48,83623,fake
32,136729,fake
33,80818,fake
44,149297,fake
61,127897,fake
39,33280,fake
26,86541,fake
31,71308,fake
33,38124,fake
49,87771,fake
57,122817,fake
32,81627,fake
32,139728,fake
43,77808,fake
59,145552,fake
59,49588,fake
63,113925,fake
24,41882,fake
26,19784,fake
42,112496,fake
65,73058,fake
32,130078,fake
41,137557,fake
31,99803,fake
49,93933,fake
31,115576,fake
32,60637,fake
39,99402,fake
61,77456,fake
28,85995,fake
24,29050,fake
48,129942,fake
28,135276,fake
31,36581,fake
59,74639,fake
30,131992,fake
55,116683,fake
52,63503,fake
26,16985,fake
25,54568,fake
35,98416,fake
51,98960,fake
21,73898,fake
50,76765,fake
39,28840,fake
28,16473,fake
52,86308,fake
41,139564,fake
19,88827,fake
29,21648,fake
25,148911,fake
55,27875,fake
65,136668,fake
21,129201,fake
28,17874,fake
65,139188,fake
63,60212,fake
37,57562,fake
30,80289,fake
59,85807,fake
51,139903,fake
22,57074,fake
24,97973,fake
25,52143,fake
46,105761,fake
21,29880,fake
40,44604,fake
58,22061,fake
26,38985,fake
22,55934,fake
64,124126,fake
27,52866,fake
40,144140,fake
22,23109,fake
33,41429,fake
59,95297,fake
63,90649,fake
44,141088,fake
48,129758,fake
51,92982,fake
28,112284,fake
56,51166,fake
21,108991,fake
45,29512,fake
48,15204,fake
56,50547,fake
57,69590,fake
42,137450,fake
38,87192,fake
62,145997,fake
57,61053,fake
62,46768,fake
65,42209,fake
26,96170,fake
57,45660,fake
49,72262,fake
42,25098,fake
38,44682,fake
65,85271,fake
29,63336,fake
60,103687,fake
41,65923,fake
48,71124,fake
35,139158,fake
52,43787,fake
39,92538,fake
35,26957,fake
27,52624,fake
46,73564,fake
22,105350,fake
57,74625,fake
30,33688,fake
31,29951,fake
41,89775,fake
20,93254,fake
31,91472,fake
28,41955,fake
33,117587,fake
52,68662,fake
51,61959,fake
47,46302,fake
45,74854,fake
64,73968,fake
43,36202,fake
20,27940,fake
45,138319,fake
65,21915,fake
63,18852,fake
49,63525,fake
53,89929,fake
40,132292,fake
60,57538,fake
23,34576,fake
62,35782,fake
23,110747,fake
22,111975,fake
36,15851,fake
30,105034,fake
61,118105,fake
26,117043,fake
37,50796,fake
54,34859,fake
59,136528,fake
57,141789,fake
25,79662,fake
40,116679,fake
27,71485,fake
65,20260,fake
44,79206,fake
54,100298,fake
28,46923,fake
36,41070,fake
45,91171,fake
38,50539,fake
64,132694,fake
22,77449,fake
28,21378,fake
47,124817,fake
63,23524,fake
57,84539,fake
32,79174,fake
58,72060,fake
25,92587,fake
25,134105,fake
25,102178,fake
48,107560,fake
61,126704,fake
62,37722,fake
48,121549,fake
39,38258,fake
60,20802,fake
35,19021,fake
22,60375,fake
36,145395,fake
47,39139,fake
24,80945,fake
48,116184,fake
48,26247,fake
33,139167,fake
23,50681,fake
44,29930,fake
49,143118,fake
29,25546,fake
47,148117,fake
22,36884,fake
47,97296,fake
63,19575,fake
57,127014,fake
61,147301,fake
25,98599,fake
34,86040,fake
64,114856,fake
60,131173,fake
31,146193,fake
59,143518,fake
50,115243,fake
36,144229,fake
55,97715,fake
50,62920,fake
52,37919,fake
33,86772,fake
51,56805,fake
19,48881,fake
46,19563,fake
18,149493,fake
50,144185,fake
28,78590,fake
49,133540,fake
35,36855,fake
45,79486,fake
19,61096,fake
25,50821,fake
27,16378,fake
43,117546,fake
48,106081,fake
53,64584,fake
24,30126,fake
21,26917,fake
42,78758,fake
19,80473,fake
55,39017,fake
55,134396,fake
29,50716,fake
54,92528,fake
30,18837,fake
20,46158,fake
60,83420,fake
54,34297,fake
42,136851,fake
30,77186,fake
46,101805,fake
40,40220,fake
30,38083,fake
30,134660,fake
35,145980,fake
56,86251,fake
18,78663,fake
47,49597,fake
57,41769,fake
26,112959,fake
40,21715,fake
27,109446,fake
30,41740,fake
19,105255,fake
57,114042,fake
38,23572,fake
52,22941,fake
53,108622,fake
36,139198,fake
31,52468,fake
63,49165,fake
46,36770,fake
59,110914,fake
41,121429,fake
44,28567,fake
20,63082,fake
40,40879,fake
30,106452,fake
43,120130,fake
42,87964,fake
47,71189,fake
53,28113,fake
51,60205,fake
40,65517,fake
37,47389,fake
22,113098,fake
43,99834,fake
26,62935,fake
59,125568,fake
28,33441,fake
25,86184,fake
55,36094,fake
54,89878,fake
56,35860,fake
42,118993,fake
62,66463,fake
50,101094,fake
60,61555,fake
27,144835,fake
43,62940,fake
54,15077,fake
62,71435,fake
50,58559,fake
39,109978,fake
40,43678,fake
40,130331,fake
35,125378,fake
39,57660,fake
19,73926,fake
36,130280,fake
33,82058,fake
43,85046,fake
59,121852,fake
29,34699,fake
29,25838,fake
47,141497,fake
27,126434,fake
62,141260,fake
49,113988,fake
20,17205,fake
32,140899,fake
30,35464,fake
36,105510,fake
65,58510,fake
64,21904,fake
28,70403,fake
23,108044,fake
36,48369,fake
28,141748,fake
26,116425,fake
21,72038,fake
23,69668,fake
24,125213,fake
28,147895,fake
34,118992,fake
60,17689,fake
47,120216,fake
37,110349,fake
35,111946,fake
28,26815,fake
25,53596,fake
19,63171,fake
35,88373,fake
55,54437,fake
49,126060,fake
49,28911,fake
32,48444,fake
26,142003,fake
44,78778,fake
42,24478,fake
42,27308,fake
64,86153,fake
36,147132,fake
31,125920,fake
40,69923,fake
63,149959,fake
52,89619,fake
29,115457,fake
34,131539,fake
63,135343,fake
34,70201,fake
54,38888,fake
51,79341,fake
54,120554,fake
21,136566,fake
59,15077,fake
28,138358,fake
23,36505,fake
21,78031,fake
57,131793,fake
28,118716,fake
61,105890,fake
52,92947,fake
29,29545,fake
53,140366,fake
55,19209,fake
44,103905,fake
54,103597,fake
49,142458,fake
64,51654,fake
28,137361,fake
28,81344,fake
19,104805,fake
64,131397,fake
40,32108,fake
59,145593,fake
60,84563,fake
59,27656,fake
62,19539,fake
28,80088,fake
37,49405,fake
47,110282,fake
36,65166,fake
61,52303,fake
22,35100,fake
27,85393,fake
36,50131,fake
38,57445,fake
61,32445,fake
49,101225,fake
37,74037,fake
27,50718,fake
26,115423,fake
57,120023,fake
23,96378,fake
54,147674,fake
34,42372,fake
34,112338,fake
64,85130,fake
43,38859,fake
36,146153,fake
19,136113,fake
33,100372,fake
23,70214,fake
37,125355,fake
59,72215,fake
64,66146,fake
58,18502,fake
23,65115,fake
43,129160,fake
35,96119,fake
42,84452,fake
39,110158,fake
59,112287,fake
31,46511,fake
36,89424,fake
34,146958,fake
53,84087,fake
55,35742,fake
41,130991,fake
40,24528,fake
46,38796,fake
63,56786,fake
32,20048,fake
29,134144,fake
40,106909,fake
53,89667,fake
33,109620,fake
19,100866,fake
46,38330,fake
28,127687,fake
46,45002,fake
26,98349,fake
55,146199,fake
63,54790,fake
24,71917,fake
31,110610,fake
62,36080,fake
18,50580,fake
59,139827,fake
43,139760,fake
22,27619,fake
55,72142,fake
65,75630,fake
63,67155,fake
19,105548,fake
42,135161,fake
48,22098,fake
19,94355,fake
43,139036,fake
37,141501,fake
53,140613,fake
50,127756,fake
19,39653,fake
24,112525,fake
38,122602,fake
27,115805,fake
55,115497,fake
44,23288,fake
32,148734,fake
55,53753,fake
39,60344,fake
43,48000,fake
57,146943,fake
33,132781,fake
30,72334,fake
19,120608,fake
61,64635,fake
62,75950,fake
51,89963,fake
55,24003,fake
19,148370,fake
38,98583,fake
53,132798,fake
50,81400,fake
48,59231,fake
31,51789,fake
28,107714,fake
25,93436,fake
52,84299,fake
54,147058,fake
19,73475,fake
59,89734,fake
30,49328,fake
64,45044,fake
60,86747,fake
37,106369,fake
19,53259,fake
46,61979,fake
64,140761,fake
28,96709,fake
30,69812,fake
61,63479,fake
60,26431,fake
31,19680,fake
46,68661,fake
44,58756,fake
20,94406,fake
26,126087,fake
61,36667,fake
33,79788,fake
33,110412,fake
64,36418,fake
31,118356,fake
31,109829,fake
28,129225,fake
60,64960,fake
48,77739,fake
53,29749,fake
57,94123,fake
48,102781,fake
37,134659,fake
54,42752,fake
26,84188,fake
31,148281,fake
33,134096,fake
21,128966,fake
63,25237,fake
21,144493,fake
65,145616,fake
34,119160,fake
40,107069,fake
61,41766,fake
56,85661,fake
50,58018,fake
26,123039,fake
19,71599,fake
20,107481,fake
34,131050,fake
34,106664,fake
18,120306,fake
57,108541,fake
24,68657,fake
50,120219,fake
29,100689,fake
42,84134,fake
31,44562,fake
40,139686,fake
61,104974,fake
51,110280,fake
32,65156,fake
49,45551,fake
47,58791,fake
43,65431,fake
42,29593,fake
44,74079,fake
23,108774,fake
31,52070,fake
62,67384,fake
64,59775,fake
30,36138,fake
48,111872,fake
31,134230,fake
41,145081,fake
35,82008,fake
23,56636,fake
36,112647,fake
61,32337,fake
34,25169,fake
32,87301,fake
29,90050,fake
40,80702,fake
43,74170,fake
23,130948,fake
59,103794,fake
47,60489,fake
52,98039,fake
58,111174,fake
56,119569,fake
58,103015,fake
44,113488,fake
51,32684,fake
64,42557,fake
21,89308,fake
26,55996,fake
37,50708,fake
37,124247,fake
55,17222,fake
60,92097,fake
65,136063,fake
50,142848,fake
44,114461,fake
41,129366,fake
56,146195,fake
58,113869,fake
57,136164,fake
46,99419,fake
62,33832,fake
29,133940,fake
50,28331,fake
60,55270,fake
39,125745,fake
38,58027,fake
49,47402,fake
45,58078,fake
39,113345,fake
49,68929,fake
37,47074,fake
30,92396,fake
60,96422,fake
23,69558,fake
53,130480,fake
45,130383,fake
31,76718,fake
31,104741,fake
45,134541,fake
37,113952,fake
45,62528,fake
29,67613,fake
23,120575,fake
31,118971,fake
32,17023,fake
18,33127,fake
26,76700,fake
36,91794,fake
24,118206,fake
52,143839,fake
60,117005,fake
57,40934,fake
38,137034,fake
42,41720,fake
34,122185,fake
43,65650,fake
31,102426,fake
22,92611,fake
40,59354,fake
19,123673,fake
39,146376,fake
49,96544,fake
50,114870,fake
65,95948,fake
22,78095,fake
22,31911,fake
29,42255,fake
59,73554,fake
52,74159,fake
29,49563,fake
51,99588,fake
19,108458,fake
43,19728,fake
65,72610,fake
21,70113,fake
55,98342,fake
46,101360,fake
56,136008,fake
34,78837,fake
45,68314,fake
56,50978,fake
49,132135,fake
62,64569,fake
40,122125,fake
18,116321,fake
50,99211,fake
28,145482,fake
65,70480,fake
59,87753,fake
20,129780,fake
42,49584,fake
61,136709,fake
55,42344,fake
56,75098,fake
19,31261,fake
60,112049,fake
61,43326,fake
30,95320,fake
29,86853,fake
45,15620,fake
26,140726,fake
26,115250,fake
63,75763,fake
25,94900,fake
44,18326,fake
24,39353,fake
47,108944,fake
18,107979,fake
38,62175,fake
19,25158,fake
62,93600,fake
37,17856,fake
29,133457,fake
37,27878,fake
54,93766,fake
30,130229,fake
30,111219,fake
57,130315,fake
20,97909,fake
28,42663,fake
59,132611,fake
57,64982,fake
56,86037,fake
47,98056,fake
32,63357,fake
28,134031,fake
52,92087,fake
40,77643,fake
34,20190,fake
43,116105,fake
26,62480,fake
57,32495,fake
59,26713,fake
30,81478,fake
41,50707,fake
58,34479,fake
43,138745,fake
34,134608,fake
27,120431,fake
45,37382,fake
45,121821,fake
21,99420,fake
28,66103,fake
28,119179,fake
52,136903,fake
63,124616,fake
20,127849,fake
39,28476,fake
39,121984,fake
64,44750,fake
30,17080,fake
30,97676,fake
51,17108,fake
61,121460,fake
47,15863,fake
54,37172,fake
53,25883,fake
23,86947,fake
37,55064,fake
50,28582,fake
42,50316,fake
34,46967,fake
49,116796,fake
22,124377,fake
26,83767,fake
60,103104,fake
58,92586,fake
40,94990,fake
46,140679,fake
18,53029,fake
58,97982,fake
60,109607,fake
52,32473,fake
49,126527,fake
59,129737,fake
27,97476,fake
53,144368,fake
62,56920,fake
60,106386,fake
45,61912,fake
62,31297,fake
56,108063,fake
65,68978,fake
29,86208,fake
62,121895,fake
53,68324,fake
33,101111,fake
33,89852,fake
32,131268,fake
29,120952,fake
48,103685,fake
64,65691,fake
46,25580,fake
65,44473,fake
57,146066,fake
22,93876,fake
56,112153,fake
39,38345,fake
48,65399,fake
20,83752,fake
62,148849,fake
20,58212,fake
47,146972,fake
32,143916,fake
35,81847,fake
48,62095,fake
54,31988,fake
63,15752,fake
57,45909,fake
58,119465,fake
43,96822,fake
26,144371,fake
65,55255,fake
34,28484,fake
62,86454,fake
30,100926,fake
44,30680,fake
65,43710,fake
41,19294,fake
52,69972,fake
60,33062,fake
61,97536,fake
30,49369,fake
48,146725,fake
57,98202,fake
58,86873,fake
42,84774,fake
53,56622,fake
61,105844,fake
37,121800,fake
27,67365,fake
40,32598,fake
28,24092,fake
31,54869,fake
18,56756,fake
34,38777,fake
47,69400,fake
28,102473,fake
62,47759,fake
22,87916,fake
24,108028,fake
47,89417,fake
61,145191,fake
24,68844,fake
28,94314,fake
44,18383,fake
32,93441,fake
51,100117,fake
48,147104,fake
39,40751,fake
28,135959,fake
59,122035,fake
63,120691,fake
64,133665,fake
42,103603,fake
54,117845,fake
51,89087,fake
21,103160,fake
36,73280,fake
20,98715,fake
44,85046,fake
42,35991,fake
32,93548,fake
44,37283,fake
21,53523,fake
18,111475,fake
25,126728,fake
60,16244,fake
64,100872,fake
49,71704,fake
43,110965,fake
59,114355,fake
46,53901,fake
32,55081,fake
57,72609,fake
44,28911,fake
24,36817,fake
19,77629,fake
27,64723,fake
56,29807,fake
29,115434,fake
48,86417,fake
53,100313,fake
28,56379,fake
29,100918,fake
46,63992,fake
51,27641,fake
22,24030,fake
46,65916,fake
63,98507,fake
62,149323,fake
48,109760,fake
40,101382,fake
29,57321,fake
65,16035,fake
19,38657,fake
23,61380,fake
43,122906,fake
51,56453,fake
24,50572,fake
35,77619,fake
27,80228,fake
31,84498,fake
30,90965,fake
65,48379,fake
33,53711,fake
46,77204,fake
50,38980,fake
46,139295,fake
29,56727,fake
56,146262,fake
43,60757,fake
54,130922,fake
19,144819,fake
30,15612,fake
55,32897,fake
39,78066,fake
35,114596,fake
47,76213,fake
65,15906,fake
18,145666,fake
27,90514,fake
57,17722,fake
25,67204,fake
65,110918,fake
37,65905,fake
42,22534,fake
32,130474,fake
22,80140,fake
38,39841,fake
58,52123,fake
29,110974,fake
62,104843,fake
47,48059,fake
47,87885,fake
44,105177,fake
62,63051,fake
32,23412,fake
24,45472,fake
61,60523,fake
48,49161,fake
31,85872,fake
53,81262,fake
51,138465,fake
61,97430,fake
29,59133,fake
45,106441,fake
27,26143,fake
38,65513,fake
55,131604,fake
19,96483,fake
45,38379,fake
22,85503,fake
25,29250,fake
59,15559,fake
52,127452,fake
29,139989,fake
50,141762,fake
60,122655,fake
54,66841,fake
49,137147,fake
39,46439,fake
25,129746,fake
54,97268,fake
61,78111,fake
37,128157,fake
35,76647,fake
61,52133,fake
35,18372,fake
53,31314,fake
31,57584,fake
44,75600,fake
63,18688,fake
38,23875,fake
58,87055,fake
48,116030,fake
19,111948,fake
60,78624,fake
25,31478,fake
64,113131,fake
48,19136,fake
63,71075,fake
28,54004,fake
59,31357,fake
46,97887,fake
48,76779,fake
26,43057,fake
50,101104,fake
35,33233,fake
21,38506,fake
37,117409,fake
24,22864,fake
46,56469,fake
52,60549,fake
36,118043,fake
64,46782,fake
55,144705,fake
61,107233,fake
49,81321,fake
41,123625,fake
22,63996,fake
58,46323,fake
56,112194,fake
35,26198,fake
23,83652,fake
26,74952,fake
31,75612,fake
22,89436,fake
55,56538,fake
47,21350,fake
52,143709,fake
39,63347,fake
44,125806,fake
50,20195,fake
25,131814,fake
22,67213,fake
40,82698,fake
31,28444,fake
28,16027,fake
59,77192,fake
29,54600,fake
51,110008,fake
65,51711,fake
53,69550,fake
58,42245,fake
46,137752,fake
22,27944,fake
60,70827,fake
34,138383,fake
63,19357,fake
54,31810,fake
46,106538,fake
26,107472,fake
59,95354,fake
55,140505,fake
57,100676,fake
58,21051,fake
46,127303,fake
45,133912,fake
27,140692,fake
41,64111,fake
44,52745,fake
22,63715,fake
48,146292,fake
34,108161,fake
41,101984,fake
62,88650,fake
50,60540,fake
37,41554,fake
26,77521,fake
53,98850,fake
49,65574,fake
32,146246,fake
24,17654,fake
55,28946,fake
41,94933,fake
22,140628,fake
55,96146,fake
40,113682,fake
25,145025,fake
45,56408,fake
53,114462,fake
32,131387,fake
44,30778,fake
47,28983,fake
22,15372,fake
50,51293,fake
22,96171,fake
21,93326,fake
19,79689,fake
19,45308,fake
62,143070,fake
29,121419,fake
57,145185,fake
41,26884,fake
28,146888,fake
62,149206,fake
26,127795,fake
56,66461,fake
46,128410,fake
55,72673,fake
20,104510,fake
39,87730,fake
45,78682,fake
58,41307,fake
36,75015,fake
24,38746,fake
26,66843,fake
48,42432,fake
36,63382,fake
58,131887,fake
26,70385,fake
40,66571,fake
21,103324,fake
45,112307,fake
62,121286,fake
57,127598,fake
26,33626,fake
32,79493,fake
47,55151,fake
46,111290,fake
65,116881,fake
18,91926,fake
27,84836,fake
50,91273,fake
57,91721,fake
20,103050,fake
40,136513,fake
52,92509,fake
49,18143,fake
20,25161,fake
30,119025,fake
46,115179,fake
31,38455,fake
23,34584,fake
19,48929,fake
65,16350,fake
58,85865,fake
30,120211,fake
50,132641,fake
24,116402,fake
24,45956,fake
59,124809,fake
29,47546,fake
58,16311,fake
54,91608,fake
31,28836,fake
24,108486,fake
25,62511,fake
38,85690,fake
30,97747,fake
43,32526,fake
55,44488,fake
26,63877,fake
62,53112,fake
40,38002,fake
31,45228,fake
27,123766,fake
29,78182,fake
58,104211,fake
33,123780,fake
65,83778,fake
52,123279,fake
21,79617,fake
24,109499,fake
53,115328,fake
54,22399,fake
41,131856,fake
54,124210,fake
34,104179,fake
38,132505,fake
22,101619,fake
34,113090,fake
58,15367,fake
62,102171,fake
32,115494,fake
50,29810,fake
40,16627,fake
44,68481,fake
53,54431,fake
38,140121,fake
36,84443,fake
61,59369,fake
61,132594,fake
31,61763,fake
18,34947,fake
61,57086,fake
40,82479,fake
33,92081,fake
